CustomerID,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,EducationLevel,Occupation,HomeOwner
KS-163005,Jennifer,Richardson,6/28/1972,M,F,jennifer88@hotmail.com,80000,Bachelors,Management,Y
DR-129405,Trinity,Martin,11/19/1964,M,F,trinity9@hotmail.com,90000,Partial College,Professional,Y
AH-102105,Eduardo,Jones,4/2/1971,S,M,eduardo13@hotmail.com,90000,Partial College,Professional,N
MG-176805,Elizabeth,Howard,8/19/1992,M,F,elizabeth7@hotmail.com,90000,Partial College,Professional,Y
LD-168555,Taylor,Diaz,6/13/1987,S,F,taylor14@hotmail.com,90000,Partial College,Professional,N
RP-192705,David,Carter,2/1/1972,S,M,david55@hotmail.com,120000,Partial College,Professional,Y
RH-195105,Katelyn,Foster,7/26/1996,M,F,katelyn33@hotmail.com,130000,Graduate Degree,Management,Y
AS-102255,Ryan,Lee,4/17/1979,M,M,ryan19@hotmail.com,130000,Graduate Degree,Management,Y
FC-143355,Robert,Reed,3/17/1987,M,M,robert82@hotmail.com,130000,Graduate Degree,Management,Y
KM-167205,Danielle,Martinez,6/8/1974,S,F,danielle23@hotmail.com,150000,Bachelors,Management,N
JL-151755,Lauren,Lal,11/21/1989,S,F,lauren35@hotmail.com,70000,Partial College,Professional,Y
SS-208755,Nathan,Foster,9/5/1965,M,M,nathan26@hotmail.com,90000,Partial College,Professional,Y
LL-168405,Kyle,Rai,11/25/1962,M,M,kyle11@hotmail.com,50000,Graduate Degree,Management,Y
PJ-190155,Jenny,Chapman,7/15/1981,M,F,jenny40@hotmail.com,80000,Graduate Degree,Management,Y
MC-181305,Nancy,Jackson,2/10/1981,M,F,nancy7@hotmail.com,80000,Partial College,Professional,Y
DB-129105,Charles,Phillips,6/9/1984,M,M,charles15@hotmail.com,80000,Partial College,Professional,Y
JD-160605,Jonathan,Cook,9/22/1975,S,M,jonathan35@hotmail.com,90000,Partial College,Professional,N
LD-170055,Amanda,Collins,9/1/1985,M,F,amanda3@hotmail.com,90000,Partial College,Professional,Y
DF-131355,Robert,Barnes,6/23/1996,M,M,robert45@hotmail.com,90000,Partial College,Professional,Y
CS-124605,Megan,Thomas,11/12/1975,S,F,megan53@hotmail.com,110000,Bachelors,Management,Y
PN-187755,Christian,Lal,9/6/1968,M,M,christian46@hotmail.com,90000,Partial College,Professional,Y
AB-100155,Arturo,Serrano,1/13/1997,M,M,arturo33@hotmail.com,110000,Bachelors,Management,Y
VG-217905,Theresa,Anderson,10/21/1979,M,F,theresa12@hotmail.com,110000,Bachelors,Management,Y
KB-162405,Jeremy,Griffin,9/14/1971,M,M,jeremy2@hotmail.com,120000,Partial College,Professional,N
HP-148155,Hunter,Garcia,1/17/1973,M,M,hunter16@hotmail.com,170000,Graduate Degree,Management,Y
DL-133305,Henry,Sanchez,4/6/1983,M,M,henry16@hotmail.com,70000,Partial College,Professional,N
NB-185805,Cindy,Carter,7/27/1973,M,F,cindy19@hotmail.com,110000,Bachelors,Management,Y
RH-196005,Maria,Sanchez,1/23/1970,M,F,maria53@hotmail.com,130000,Bachelors,Management,Y
BD-117255,Katelyn,Wright,2/14/1960,M,F,katelyn26@hotmail.com,130000,Bachelors,Management,Y
AH-100305,Jenna,Phillips,8/24/1981,M,F,jenna19@hotmail.com,130000,Bachelors,Management,Y
DK-128355,Seth,Long,11/18/1976,S,M,seth42@hotmail.com,150000,Partial College,Professional,N
AB-101055,Luke,Clark,3/7/1967,S,M,luke28@hotmail.com,60000,High School,Professional,N
TB-215205,Dalton,Lewis,11/10/1985,M,M,dalton18@hotmail.com,60000,High School,Professional,N
PB-191505,Taylor,Richardson,11/24/1975,S,F,taylor67@hotmail.com,80000,Partial High School,Skilled Manual,Y
EA-140355,Haley,Coleman,7/25/1986,S,F,haley10@hotmail.com,50000,Graduate Degree,Management,Y
CS-118455,Noah,Luo,10/26/1973,S,M,noah2@hotmail.com,70000,Graduate Degree,Management,Y
JL-151305,Jon,Vazquez,12/24/1962,M,M,jon46@hotmail.com,70000,Graduate Degree,Management,Y
CJ-118755,Orlando,Barnes,1/18/2000,M,M,orlando14@hotmail.com,70000,Graduate Degree,Management,Y
SW-202755,Fernando,Rodriguez,5/9/1986,M,M,fernando47@hotmail.com,80000,Partial College,Professional,N
CJ-120105,Cameron,Russell,5/18/1995,M,M,cameron38@hotmail.com,80000,Partial College,Professional,Y
YS-218805,Spencer,Coleman,7/13/1969,S,M,spencer22@hotmail.com,90000,High School,Professional,N
TT-212655,Julia,Garcia,5/3/1989,S,F,julia72@hotmail.com,90000,High School,Professional,N
MG-176955,Julia,Evans,8/11/1976,M,F,julia38@hotmail.com,100000,Partial College,Professional,Y
CS-123555,Sean,Zhou,8/25/1981,M,M,sean31@hotmail.com,110000,Partial College,Professional,N
LB-167355,Micah,Rodriguez,6/26/1983,M,M,micah19@hotmail.com,110000,Partial College,Professional,N
JM-156555,Hunter,Gonzales,9/4/1975,M,M,hunter53@hotmail.com,80000,Partial High School,Skilled Manual,Y
GD-145905,Ian,Lewis,9/8/1972,M,M,ian57@hotmail.com,60000,High School,Professional,N
BN-114705,Victoria,Sanders,4/9/1962,S,F,victoria20@hotmail.com,60000,High School,Professional,Y
AA-103755,Erin,Lopez,4/11/1991,S,F,erin7@hotmail.com,70000,Graduate Degree,Management,Y
AC-106155,Gabrielle,Richardson,7/28/1965,S,F,gabrielle63@hotmail.com,70000,Graduate Degree,Management,N
GA-145155,Sara,Jenkins,6/24/1969,S,F,sara10@hotmail.com,70000,Graduate Degree,Management,Y
LS-172005,Trevor,Ward,6/5/1968,S,M,trevor6@hotmail.com,70000,Graduate Degree,Management,Y
MS-177705,Hailey,Allen,3/23/1990,S,F,hailey12@hotmail.com,70000,Graduate Degree,Management,N
SR-204255,Luke,Russell,7/21/1963,M,M,luke52@hotmail.com,60000,Graduate Degree,Management,Y
EM-138255,Victoria,Wilson,12/26/1987,S,F,victoria66@hotmail.com,40000,Partial College,Professional,N
SC-206955,Jessica,Bailey,1/6/1977,S,F,jessica54@hotmail.com,40000,Partial College,Professional,N
JF-152955,Jade,Hill,9/8/1971,M,F,jade13@hotmail.com,70000,Graduate Degree,Management,N
CM-121605,Morgan,Raman,8/19/1972,M,F,morgan19@hotmail.com,80000,Graduate Degree,Management,Y
KN-167055,Terrance,Garcia,12/16/1985,M,M,terrance9@hotmail.com,90000,Bachelors,Management,Y
SP-208605,Sydney,Patterson,7/2/1994,M,F,sydney78@hotmail.com,90000,Bachelors,Management,Y
LH-171555,Jose,Anderson,7/7/1977,S,M,jose33@hotmail.com,120000,Graduate Degree,Management,Y
LW-169905,Zachary,Ross,4/4/1970,M,M,zachary39@hotmail.com,90000,Bachelors,Management,Y
DL-129255,Elijah,Xie,5/21/1965,S,M,elijah7@hotmail.com,90000,Bachelors,Management,Y
SV-208155,Rafael,Moreno,1/5/1961,M,M,rafael26@hotmail.com,130000,Bachelors,Management,Y
TC-215355,Jaime,Griffin,3/24/1988,M,M,jaime48@hotmail.com,90000,Bachelors,Management,Y
CD-119205,Julian,Alvarez,10/5/1967,M,M,julian20@hotmail.com,90000,Bachelors,Management,Y
TN-210405,Andy,Thompson,6/2/1983,S,M,andy9@hotmail.com,90000,Bachelors,Management,Y
MP-179655,Ryan,Jenkins,11/13/1990,M,M,ryan38@hotmail.com,110000,Graduate Degree,Management,Y
NP-183255,Samantha,Ramos,4/15/1997,M,F,samantha32@hotmail.com,90000,Partial College,Skilled Manual,Y
FG-142605,Deanna,Miller,10/18/1991,S,F,deanna44@hotmail.com,10000,Graduate Degree,Manual,Y
RB-194655,Emily,Brown,3/25/1992,M,F,emily6@hotmail.com,20000,Graduate Degree,Clerical,Y
BT-115305,Nicole,Raman,5/26/1977,M,F,nicole4@hotmail.com,10000,Bachelors,Manual,Y
SC-206805,Carla,Raji,10/4/1991,M,F,carla14@hotmail.com,10000,Bachelors,Manual,Y
SC-208005,Shaun,Romero,11/17/1997,M,M,shaun21@hotmail.com,20000,Graduate Degree,Clerical,Y
MH-177855,Jerome,Navarro,6/2/1989,M,M,jerome7@hotmail.com,10000,Bachelors,Manual,Y
MC-175905,Frank,She,7/15/1989,M,M,frank17@hotmail.com,20000,Graduate Degree,Clerical,Y
CV-122955,Dennis,Munoz,11/28/1967,S,M,dennis25@hotmail.com,20000,Graduate Degree,Clerical,Y
CM-121155,Melody,Zeng,9/12/1998,M,F,melody8@hotmail.com,10000,Graduate Degree,Clerical,Y
AG-102705,Randy,Wang,9/27/1976,M,M,randy24@hotmail.com,20000,Graduate Degree,Clerical,Y
PB-188055,Marshall,Carlson,5/28/1966,M,M,marshall0@hotmail.com,30000,Graduate Degree,Clerical,Y
DK-129855,Arthur,Jimenez,10/27/1983,M,M,arthur41@hotmail.com,10000,Bachelors,Manual,Y
CC-121455,Jessie,Ramos,8/26/1993,M,F,jessie3@hotmail.com,10000,Partial College,Manual,Y
KE-164205,Robin,Gutierrez,10/17/1967,S,F,robin13@hotmail.com,10000,Partial College,Manual,Y
JS-160305,Deanna,Navarro,12/16/1996,S,F,deanna37@hotmail.com,10000,Partial College,Manual,Y
HH-150105,Roy,Rai,9/27/1962,M,M,roy30@hotmail.com,10000,Partial College,Manual,Y
BM-111405,Shawn,Luo,4/21/1965,M,M,shawn19@hotmail.com,10000,Partial College,Manual,Y
CA-119655,Mindy,Zhou,5/23/1968,M,F,mindy10@hotmail.com,10000,Partial College,Manual,Y
BF-112755,Cara,Ramos,2/21/1989,M,F,cara5@hotmail.com,30000,Graduate Degree,Clerical,Y
SC-200505,Anne,Rodriguez,2/20/1994,S,F,anne19@hotmail.com,20000,Bachelors,Clerical,Y
LS-172455,Raymond,Ortega,12/28/2000,M,M,raymond20@hotmail.com,10000,Partial College,Manual,Y
DA-134505,Carrie,Suarez,2/11/1995,S,F,carrie19@hotmail.com,30000,Bachelors,Clerical,Y
BS-113805,Deanna,Gutierrez,3/17/1981,M,F,deanna45@hotmail.com,20000,Partial College,Manual,Y
KT-164655,Roberto,Carson,9/19/1978,M,M,roberto11@hotmail.com,40000,Graduate Degree,Clerical,Y
NS-186405,Terrence,Ye,11/19/1983,S,M,terrence15@hotmail.com,10000,Partial College,Manual,N
HM-49806,Ramon,Malhotra,10/28/1997,S,M,ramon9@hotmail.com,10000,Partial College,Manual,N
MG-76956,Cynthia,Prasad,4/2/1962,S,F,cynthia9@hotmail.com,10000,Partial College,Manual,N
BC-111257,Jarrod,Serrano,3/21/1996,S,M,jarrod9@hotmail.com,10000,Partial College,Manual,N
RE-194057,Tyrone,Ramos,5/8/1995,S,M,tyrone15@hotmail.com,10000,Partial College,Manual,Y
NR-185507,Cindy,Shan,11/7/1986,M,F,cindy22@hotmail.com,10000,High School,Manual,Y
HH-150107,Damien,Ross,3/2/1997,M,M,damien26@hotmail.com,10000,High School,Manual,N
DV-130457,Julian,Sun,9/18/2000,S,M,julian5@hotmail.com,10000,High School,Manual,N
SF-209657,Brittney,Patel,4/20/1979,S,F,brittney12@hotmail.com,10000,High School,Manual,N
SH-203957,Virginia,Nara,4/10/1972,M,F,virginia4@hotmail.com,20000,Bachelors,Clerical,Y
CS-119507,Calvin,Miller,8/19/1960,M,M,calvin15@hotmail.com,20000,Bachelors,Clerical,Y
HD-147857,Edward,Tang,9/28/1970,S,M,edward28@hotmail.com,10000,High School,Manual,N
VP-217307,Ashlee,Xu,4/26/1984,M,F,ashlee11@hotmail.com,20000,Bachelors,Clerical,N
HG-148457,Alicia,Jai,2/8/1979,M,F,alicia3@hotmail.com,20000,Bachelors,Clerical,Y
TB-215207,Lacey,Romero,10/22/1967,M,F,lacey1@hotmail.com,20000,Bachelors,Clerical,Y
DK-129857,Wendy,Luo,9/3/1986,S,F,wendy8@hotmail.com,20000,Bachelors,Clerical,Y
BG-110357,Carly,Ortega,11/21/1963,M,F,carly5@hotmail.com,30000,Bachelors,Clerical,Y
DM-133457,Jimmy,Martinez,4/10/1971,S,M,jimmy26@hotmail.com,30000,Bachelors,Clerical,Y
TT-212207,Francisco,Vazquez,3/1/1987,M,M,francisco19@hotmail.com,30000,Bachelors,Clerical,Y
HF-149957,Lance,Robinett,7/11/1993,S,M,lance14@hotmail.com,40000,Graduate Degree,Clerical,Y
HG-150257,David,Liang,1/12/1990,M,M,david22@hotmail.com,30000,Graduate Degree,Clerical,Y
LH-169007,Shannon,Vazquez,4/27/1988,S,F,shannon15@hotmail.com,10000,High School,Manual,N
GD-145907,Gary,Kumar,8/12/1976,M,M,gary25@hotmail.com,10000,High School,Manual,Y
JM-152507,Mitchell,Raman,6/6/1981,S,M,mitchell7@hotmail.com,20000,Partial College,Manual,Y
TH-211007,Meredith,Patterson,2/24/1980,M,F,meredith11@hotmail.com,20000,Partial College,Manual,Y
DK-130907,Edward,Wang,4/8/1990,M,M,edward59@hotmail.com,20000,Partial College,Manual,Y
AF-108707,Tiffany,Allen,1/1/1987,M,F,tiffany1@hotmail.com,30000,Bachelors,Clerical,Y
TS-212057,Miguel,Ramirez,7/13/1962,S,M,miguel24@hotmail.com,30000,Bachelors,Clerical,Y
GH-144257,Megan,Martin,9/8/1980,S,F,megan44@hotmail.com,40000,Graduate Degree,Clerical,Y
TS-214307,Joseph,Shan,12/21/1980,M,M,joseph21@hotmail.com,40000,Graduate Degree,Clerical,Y
JC-157757,Karl,Raji,6/19/1992,S,M,karl11@hotmail.com,10000,High School,Manual,N
AH-101957,Christine,Xie,1/3/1978,S,F,christine16@hotmail.com,10000,High School,Manual,N
CC-121457,Lindsay,Zhao,4/16/1988,S,F,lindsay3@hotmail.com,10000,High School,Manual,Y
AD-101807,Willie,Pal,7/5/1980,S,M,willie8@hotmail.com,10000,High School,Manual,Y
RW-195407,Kurt,Mcdonald,2/3/1979,S,M,kurt12@hotmail.com,10000,High School,Manual,Y
BS-113807,George,Gutierrez,6/26/1964,S,M,george13@hotmail.com,10000,High School,Manual,Y
TS-215057,Beth,Lopez,8/23/1969,S,F,beth13@hotmail.com,30000,Bachelors,Clerical,Y
AJ-109457,Ian,Shan,9/8/1978,M,M,ian27@hotmail.com,10000,High School,Manual,N
VS-218207,Latoya,Nath,7/12/1985,S,F,latoya9@hotmail.com,20000,Partial College,Manual,N
FC-142457,Colin,Mehta,5/2/1998,S,M,colin41@hotmail.com,30000,Bachelors,Clerical,Y
DJ-134207,Brenda,Raji,4/26/1981,S,F,brenda17@hotmail.com,30000,Bachelors,Clerical,Y
DW-131957,Franklin,Navarro,2/5/1983,S,M,franklin38@hotmail.com,40000,Graduate Degree,Clerical,Y
EB-139307,Linda,Cai,1/8/1996,M,F,linda25@hotmail.com,40000,Graduate Degree,Clerical,Y
DO-136457,Kelli,Schmidt,9/24/1966,M,F,kelli21@hotmail.com,40000,Graduate Degree,Clerical,Y
MY-182957,Nancy,Taylor,3/28/1996,S,F,nancy13@hotmail.com,40000,Graduate Degree,Clerical,Y
EH-137657,Megan,Goel,9/22/1984,S,F,megan12@hotmail.com,10000,Partial College,Manual,N
MG-176807,Bonnie,Xu,6/24/1966,S,F,bonnie25@hotmail.com,10000,Partial College,Manual,N
AB-101057,Latoya,She,4/6/1995,M,F,latoya4@hotmail.com,20000,Partial College,Manual,Y
BD-116207,Mario,Gill,11/12/1965,M,M,mario0@hotmail.com,20000,Partial College,Manual,Y
RO-197807,Darren,Hayes,2/6/1969,M,M,darren36@hotmail.com,10000,High School,Manual,N
RH-194957,Jacqueline,Goel,11/4/1982,S,F,jacqueline23@hotmail.com,10000,High School,Manual,Y
KB-165857,Maurice,Ross,2/28/1966,M,M,maurice20@hotmail.com,20000,Partial College,Manual,Y
DL-133307,Devin,Bryant,3/5/1980,M,M,devin69@hotmail.com,80000,Partial College,Professional,N
JM-156557,Sydney,Stewart,2/2/1962,S,F,sydney40@hotmail.com,80000,Partial College,Professional,Y
LB-167957,Megan,Richardson,11/7/1968,M,F,megan27@hotmail.com,80000,Partial College,Professional,N
BB-109907,Ian,She,6/11/1981,S,M,ian76@hotmail.com,80000,Partial College,Professional,Y
JJ-154457,Randy,Becker,1/4/1978,S,M,randy25@hotmail.com,90000,Partial College,Professional,N
PC-190007,Katrina,Zheng,5/28/1995,M,F,katrina19@hotmail.com,60000,Partial High School,Skilled Manual,Y
LS-172307,Lacey,Hu,2/3/1967,M,F,lacey32@hotmail.com,70000,High School,Professional,Y
KW-165707,Rafael,Scott,2/14/1975,S,M,rafael20@hotmail.com,90000,Partial College,Professional,N
MC-172757,Kyle,Turner,2/26/1984,M,M,kyle43@hotmail.com,150000,Graduate Degree,Management,Y
MG-178757,Jordan,Sun,8/28/1977,M,M,jordan59@hotmail.com,100000,Bachelors,Management,Y
KD-164957,Amy,Deng,9/2/1975,M,F,amy19@hotmail.com,110000,Bachelors,Management,Y
LW-172157,Dustin,Stewart,12/24/1992,M,M,dustin1@hotmail.com,170000,Bachelors,Management,Y
BW-111107,Jasmine,Garcia,5/8/1981,M,F,jasmine22@hotmail.com,80000,Partial College,Professional,N
GZ-144707,Pamela,Gray,5/21/1965,M,F,pamela18@hotmail.com,80000,Partial College,Professional,Y
SG-206057,Ariana,Mehta,12/17/1974,M,F,ariana5@hotmail.com,90000,High School,Professional,Y
AH-105857,Kristopher,Dominguez,8/20/1976,M,M,kristopher12@hotmail.com,110000,Bachelors,Management,Y
JS-160307,Desiree,Perez,5/13/1998,M,F,desiree9@hotmail.com,110000,Partial College,Professional,Y
VW-217757,Deanna,Lopez,11/8/1990,S,F,deanna24@hotmail.com,120000,Bachelors,Management,Y
TR-213257,Marco,Yuan,4/26/1972,M,M,marco17@hotmail.com,80000,Partial College,Professional,Y
CC-126107,Casey,Garcia,11/7/1965,M,F,casey7@hotmail.com,90000,High School,Professional,Y
RR-193157,Bryant,Prasad,11/23/1963,M,M,bryant14@hotmail.com,110000,Partial College,Professional,Y
MT-180707,Dominique,Shan,5/13/1980,M,F,dominique7@hotmail.com,80000,High School,Professional,Y
JK-153257,Maurice,Lopez,7/18/1992,M,M,maurice11@hotmail.com,80000,High School,Professional,N
JE-157157,Andre,Romero,11/13/1995,M,M,andre16@hotmail.com,170000,Partial College,Professional,Y
TB-210557,Robin,Cox,1/10/1966,S,F,robin5@hotmail.com,100000,Partial College,Management,Y
TC-215357,Taylor,Moreno,10/8/1984,M,F,taylor13@hotmail.com,160000,Partial College,Management,N
CM-121607,Alfredo,Nara,5/23/1968,M,M,alfredo7@hotmail.com,90000,High School,Management,Y
BW-110657,Jenny,Munoz,6/15/1988,M,F,jenny39@hotmail.com,130000,High School,Management,Y
PW-192407,Janet,Weber,5/22/1971,M,F,janet12@hotmail.com,90000,High School,Management,N
SW-202757,Sergio,Gomez,12/2/1992,M,M,sergio4@hotmail.com,80000,Partial High School,Skilled Manual,N
GT-146357,Erika,Harris,10/10/1969,M,F,erika0@hotmail.com,90000,Partial High School,Skilled Manual,N
MP-174707,Joseph,Griffin,11/8/1967,M,M,joseph20@hotmail.com,90000,Partial High School,Skilled Manual,Y
LC-169307,Grace,Mehta,7/16/1968,S,F,grace67@hotmail.com,60000,Bachelors,Professional,N
AC-106157,Tina,Kim,8/19/1960,M,F,tina15@hotmail.com,70000,Bachelors,Professional,Y
GT-147107,Kari,Chander,12/16/1969,S,F,kari3@hotmail.com,70000,Bachelors,Professional,N
KN-164507,Bethany,Roberts,12/26/1977,S,F,bethany19@hotmail.com,70000,Bachelors,Professional,N
CM-123857,Jennifer,Patterson,11/1/1965,M,F,jennifer15@hotmail.com,70000,Bachelors,Professional,Y
PB-191057,Kyle,Hu,8/26/1997,S,M,kyle5@hotmail.com,80000,Bachelors,Professional,Y
HK-148907,Alvin,Mehta,4/1/1984,M,M,alvin19@hotmail.com,80000,Bachelors,Professional,Y
EB-141107,Brett,Muñoz,12/1/1986,S,M,brett13@hotmail.com,130000,High School,Management,Y
KE-164207,Ruben,Rubio,5/19/1962,S,M,ruben30@hotmail.com,70000,Bachelors,Professional,N
BS-117557,Erika,Malhotra,10/8/1995,S,F,erika18@hotmail.com,80000,Bachelors,Professional,N
AB-102557,Stanley,Navarro,7/16/1996,S,M,stanley5@hotmail.com,80000,Bachelors,Professional,N
CA-123107,Melinda,Sanz,11/17/1969,S,F,melinda5@hotmail.com,80000,Bachelors,Professional,N
TB-215957,Ross,Gao,10/21/1968,M,M,ross38@hotmail.com,100000,High School,Management,Y
JF-152957,Jon,Gutierrez,12/8/2000,M,M,jon35@hotmail.com,120000,Partial High School,Professional,Y
MC-176357,Jaime,Liu,3/5/1994,M,F,jaime12@hotmail.com,90000,Bachelors,Professional,Y
FO-143057,Bianca,Deng,11/23/1960,M,F,bianca3@hotmail.com,100000,High School,Management,Y
PN-187757,Tasha,Chande,2/19/1994,S,F,tasha1@hotmail.com,80000,Bachelors,Professional,N
VM-216857,Melvin,Jimenez,1/16/1970,S,M,melvin13@hotmail.com,90000,Bachelors,Professional,N
JH-158207,Victor,Lin,1/12/1977,S,M,victor7@hotmail.com,90000,Bachelors,Professional,N
KL-166457,Laura,Beck,7/23/1963,M,F,laura14@hotmail.com,110000,High School,Management,Y
JR-157007,Alisha,Huang,10/28/1967,M,F,alisha45@hotmail.com,110000,High School,Management,N
NM-185207,Alejandro,Luo,1/24/1996,M,M,alejandro8@hotmail.com,90000,Bachelors,Professional,Y
RS-194207,Louis,Tang,10/25/1963,M,M,louis23@hotmail.com,90000,Bachelors,Professional,N
VG-217907,Grant,Zheng,6/25/1961,M,M,grant6@hotmail.com,150000,Partial High School,Management,Y
JH-159857,Arturo,Andersen,9/13/2000,M,M,arturo21@hotmail.com,170000,Graduate Degree,Management,Y
LH-171557,Jaclyn,Raji,4/25/1985,M,F,jaclyn37@hotmail.com,40000,Bachelors,Skilled Manual,Y
JO-155507,Edwin,Suarez,6/17/1974,S,M,edwin44@hotmail.com,10000,Partial High School,Manual,N
BE-114557,Jay,Suarez,9/13/1971,S,M,jay49@hotmail.com,20000,Partial High School,Manual,N
BF-109757,Latasha,Kumar,3/9/1961,S,F,latasha19@hotmail.com,30000,Partial College,Clerical,Y
LD-170057,Kenneth,Henderson,4/5/1975,S,M,kenneth7@hotmail.com,60000,Bachelors,Professional,Y
AR-103457,Grace,Xu,11/16/1985,S,F,grace52@hotmail.com,20000,Partial High School,Manual,N
CR-128207,Melvin,Subram,4/12/1995,S,M,melvin5@hotmail.com,20000,Partial High School,Manual,Y
JD-158957,Cesar,Navarro,10/16/1960,S,NA,cesar12@hotmail.com,30000,High School,Manual,N
BE-113357,Erika,Hughes,10/15/1977,M,F,erika7@hotmail.com,40000,Bachelors,Skilled Manual,Y
SS-208757,Tristan,Hernandez,6/25/1982,S,M,tristan12@hotmail.com,30000,High School,Manual,N
BP-112307,Billy,Wu,9/4/1987,S,M,billy5@hotmail.com,30000,High School,Manual,N
TC-214757,Darryl,Ma,3/27/1994,M,M,darryl6@hotmail.com,40000,Bachelors,Skilled Manual,Y
KM-166607,Colleen,Hu,4/25/1977,M,F,colleen16@hotmail.com,40000,Bachelors,Skilled Manual,Y
DW-135857,Erica,Torres,2/14/1987,M,F,erica19@hotmail.com,40000,Bachelors,Skilled Manual,Y
AO-108107,Adrienne,Chande,2/5/1975,S,F,adrienne8@hotmail.com,30000,High School,Manual,N
ST-205307,Calvin,Sai,1/2/1999,M,M,calvin13@hotmail.com,40000,Bachelors,Skilled Manual,Y
CG-125207,Erick,Chandra,4/10/1970,S,M,erick5@hotmail.com,40000,Partial College,Clerical,Y
KM-163757,Donald,Rogers,4/11/1964,M,M,donald4@hotmail.com,40000,Partial College,Clerical,N
IG-150857,Ariana,Jones,9/1/1996,S,F,ariana17@hotmail.com,10000,Partial High School,Manual,Y
JG-153107,Morgan,Lopez,4/11/1973,S,F,morgan26@hotmail.com,10000,Partial High School,Manual,N
PV-189857,Jermaine,Goel,11/12/1989,S,M,jermaine15@hotmail.com,20000,Partial High School,Manual,Y
BO-114257,Deborah,Rubio,7/15/1965,S,F,deborah21@hotmail.com,20000,Partial High School,Manual,N
AB-100607,Danny,Perez,5/14/1996,S,M,danny22@hotmail.com,20000,Partial High School,Manual,N
MM-179207,Andre,Chander,3/5/1984,M,M,andre20@hotmail.com,20000,Partial High School,Manual,N
JH-159107,Terrence,Wu,1/10/1979,S,M,terrence16@hotmail.com,30000,High School,Manual,N
JK-152057,Dawn,Jimenez,2/21/1984,S,F,dawn8@hotmail.com,40000,Partial College,Clerical,Y
BH-117107,Francis,Ortega,2/16/1990,S,M,francis3@hotmail.com,40000,Partial College,Clerical,Y
ML-182657,Gary,Nath,10/27/1970,S,M,gary31@hotmail.com,40000,Partial College,Clerical,Y
MG-176507,Katrina,Vance,6/7/1969,S,F,katrina17@hotmail.com,40000,Partial College,Clerical,Y
BD-117257,Pedro,Simmons,6/13/1962,S,M,pedro4@hotmail.com,40000,Partial College,Clerical,Y
PB-192107,Sarah,Chandra,1/16/1969,S,F,sarah40@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
ZD-219257,Brandy,Peterson,6/3/1964,S,F,brandy20@hotmail.com,40000,Partial College,Clerical,Y
GZ-145457,Jared,Wu,12/16/1987,S,M,jared8@hotmail.com,40000,Partial College,Clerical,Y
BT-113957,Dennis,Baker,4/18/1985,M,M,dennis8@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
AH-100757,Jordan,Powell,9/7/1978,M,F,jordan45@hotmail.com,40000,Bachelors,Skilled Manual,Y
